codepoint;char;quotableStartChar;quotableChar
1353;Չ;0;0
1354;Պ;0;0
1355;Ջ;0;0
1356;Ռ;0;0
1357;Ս;0;0
1358;Վ;0;0
1359;Տ;0;0
1360;Ր;0;0
1361;Ց;0;0
1362;Ւ;0;0
1363;Փ;0;0
1364;Ք;0;0
1365;Օ;0;0
1366;Ֆ;0;0
1367;՗;1;1
1368;՘;1;1
1369;ՙ;0;0
1370;՚;1;1
1371;՛;1;1
1372;՜;1;1
1373;՝;1;1
1374;՞;1;1
1375;՟;1;1
1376;ՠ;1;1
1377;ա;0;0
1378;բ;0;0
1379;գ;0;0
1380;դ;0;0
1381;ե;0;0
1382;զ;0;0
1383;է;0;0
1384;ը;0;0
1385;թ;0;0
1386;ժ;0;0
1387;ի;0;0
1388;լ;0;0
1389;խ;0;0
1390;ծ;0;0
1391;կ;0;0
1392;հ;0;0
1393;ձ;0;0
1394;ղ;0;0
1395;ճ;0;0
1396;մ;0;0
1397;յ;0;0
1398;ն;0;0
1399;շ;0;0
1400;ո;0;0
1401;չ;0;0
1402;պ;0;0
1403;ջ;0;0
1404;ռ;0;0
1405;ս;0;0
1406;վ;0;0
1407;տ;0;0
1408;ր;0;0
1409;ց;0;0
1410;ւ;0;0
1411;փ;0;0
1412;ք;0;0
1413;օ;0;0
1414;ֆ;0;0
1415;և;0;0
1416;ֈ;1;1
1417;։;1;1
1418;֊;1;1
1419;֋;1;1
1420;֌;1;1
1421;֍;1;1
1422;֎;1;1
1423;֏;1;1
1424;֐;1;1
1425;֑;1;0
1426;֒;1;0
1427;֓;1;0
1428;֔;1;0
1429;֕;1;0
1430;֖;1;0
1431;֗;1;0
1432;֘;1;0
1433;֙;1;0
1434;֚;1;0
1435;֛;1;0
1436;֜;1;0
1437;֝;1;0
1438;֞;1;0
1439;֟;1;0
1440;֠;1;0
1441;֡;1;0
1442;֢;1;0
1443;֣;1;0
1444;֤;1;0
1445;֥;1;0
1446;֦;1;0
1447;֧;1;0
1448;֨;1;0
1449;֩;1;0
1450;֪;1;0
1451;֫;1;0
1452;֬;1;0
1453;֭;1;0
1454;֮;1;0
1455;֯;1;0
1456;ְ;1;0
1457;ֱ;1;0
1458;ֲ;1;0
1459;ֳ;1;0
1460;ִ;1;0
1461;ֵ;1;0
1462;ֶ;1;0
1463;ַ;1;0
1464;ָ;1;0
1465;ֹ;1;0
1466;ֺ;1;0
1467;ֻ;1;0
1468;ּ;1;0
1469;ֽ;1;0
1470;־;1;1
1471;ֿ;1;0
1472;׀;1;1
1473;ׁ;1;0
1474;ׂ;1;0
1475;׃;1;1
1476;ׄ;1;0
1477;ׅ;1;0
1478;׆;1;1
1479;ׇ;1;0
1480;׈;1;1
1481;׉;1;1
1482;׊;1;1
1483;׋;1;1
1484;׌;1;1
1485;׍;1;1
1486;׎;1;1
1487;׏;1;1
1488;א;0;0
1489;ב;0;0
1490;ג;0;0
1491;ד;0;0
1492;ה;0;0
1493;ו;0;0
1494;ז;0;0
1495;ח;0;0
1496;ט;0;0
1497;י;0;0
1498;ך;0;0
1499;כ;0;0
1500;ל;0;0
1501;ם;0;0
1502;מ;0;0
1503;ן;0;0
1504;נ;0;0
1505;ס;0;0
1506;ע;0;0
1507;ף;0;0
1508;פ;0;0
1509;ץ;0;0
1510;צ;0;0
1511;ק;0;0
1512;ר;0;0
1513;ש;0;0
1514;ת;0;0
1515;׫;1;1
1516;׬;1;1
1517;׭;1;1
1518;׮;1;1
1519;ׯ;1;1
1520;װ;0;0
1521;ױ;0;0
1522;ײ;0;0
1523;׳;1;1
1524;״;1;1
1525;׵;1;1
1526;׶;1;1
1527;׷;1;1
1528;׸;1;1
1529;׹;1;1
1530;׺;1;1
1531;׻;1;1
1532;׼;1;1
1533;׽;1;1
1534;׾;1;1
1535;׿;1;1
1536;؀;1;0
1537;؁;1;0
1538;؂;1;0
1539;؃;1;0
1540;؄;1;1
1541;؅;1;1
1542;؆;1;0
1543;؇;1;0
1544;؈;1;0
1545;؉;1;1
1546;؊;1;1
1547;؋;1;0
1548;،;1;1
1549;؍;1;1
1550;؎;1;0
1551;؏;1;0
1552;ؐ;1;0
1553;ؑ;1;0
1554;ؒ;1;0
1555;ؓ;1;0
1556;ؔ;1;0
1557;ؕ;1;0
1558;ؖ;1;0
1559;ؗ;1;0
1560;ؘ;1;0
1561;ؙ;1;0
1562;ؚ;1;0
1563;؛;1;1
1564;؜;1;1
1565;؝;1;1
1566;؞;1;1
1567;؟;1;0
1568;ؠ;1;1
1569;ء;0;0
1570;آ;0;0
1571;أ;0;0
1572;ؤ;0;0
1573;إ;0;0
1574;ئ;0;0
1575;ا;0;0
1576;ب;0;0
1577;ة;0;0
1578;ت;0;0
1579;ث;0;0
1580;ج;0;0
1581;ح;0;0
1582;خ;0;0
1583;د;0;0
1584;ذ;0;0
1585;ر;0;0
1586;ز;0;0
1587;س;0;0
1588;ش;0;0
1589;ص;0;0
1590;ض;0;0
1591;ط;0;0
1592;ظ;0;0
1593;ع;0;0
1594;غ;0;0
1595;ػ;0;0
1596;ؼ;0;0
1597;ؽ;0;0
1598;ؾ;0;0
1599;ؿ;0;0
1600;ـ;0;0
1601;ف;0;0
1602;ق;0;0
1603;ك;0;0
1604;ل;0;0
1605;م;0;0
1606;ن;0;0
1607;ه;0;0
1608;و;0;0
1609;ى;0;0
1610;ي;0;0
1611;ً;1;0
1612;ٌ;1;0
1613;ٍ;1;0
1614;َ;1;0
1615;ُ;1;0
1616;ِ;1;0
1617;ّ;1;0
1618;ْ;1;0
1619;ٓ;1;0
1620;ٔ;1;0
1621;ٕ;1;0
1622;ٖ;1;0
1623;ٗ;1;0
1624;٘;1;0
1625;ٙ;1;0
1626;ٚ;1;0
1627;ٛ;1;0
1628;ٜ;1;0
1629;ٝ;1;0
1630;ٞ;1;0
1631;ٟ;1;1
1632;٠;1;0
1633;١;1;0
1634;٢;1;0
1635;٣;1;0
1636;٤;1;0
1637;٥;1;0
1638;٦;1;0
1639;٧;1;0
1640;٨;1;0
1641;٩;1;0
1642;٪;1;1
1643;٫;1;1
1644;٬;1;1
1645;٭;1;1
1646;ٮ;0;0
1647;ٯ;0;0
1648;ٰ;1;0
1649;ٱ;0;0
1650;ٲ;0;0
1651;ٳ;0;0
1652;ٴ;0;0
1653;ٵ;0;0
1654;ٶ;0;0
1655;ٷ;0;0
1656;ٸ;0;0
1657;ٹ;0;0
1658;ٺ;0;0
1659;ٻ;0;0
1660;ټ;0;0
1661;ٽ;0;0
1662;پ;0;0
1663;ٿ;0;0
1664;ڀ;0;0
1665;ځ;0;0
1666;ڂ;0;0
1667;ڃ;0;0
1668;ڄ;0;0
1669;څ;0;0
1670;چ;0;0
1671;ڇ;0;0
1672;ڈ;0;0
1673;ډ;0;0
1674;ڊ;0;0
1675;ڋ;0;0
1676;ڌ;0;0
1677;ڍ;0;0
1678;ڎ;0;0
1679;ڏ;0;0
1680;ڐ;0;0
1681;ڑ;0;0
1682;ڒ;0;0
1683;ړ;0;0
1684;ڔ;0;0
1685;ڕ;0;0
1686;ږ;0;0
1687;ڗ;0;0
1688;ژ;0;0
1689;ڙ;0;0
1690;ښ;0;0
1691;ڛ;0;0
1692;ڜ;0;0
1693;ڝ;0;0
1694;ڞ;0;0
1695;ڟ;0;0
1696;ڠ;0;0
1697;ڡ;0;0
1698;ڢ;0;0
1699;ڣ;0;0
1700;ڤ;0;0
1701;ڥ;0;0
1702;ڦ;0;0
1703;ڧ;0;0
1704;ڨ;0;0
1705;ک;0;0
1706;ڪ;0;0
1707;ګ;0;0
1708;ڬ;0;0
1709;ڭ;0;0
1710;ڮ;0;0
1711;گ;0;0
1712;ڰ;0;0
1713;ڱ;0;0
1714;ڲ;0;0
1715;ڳ;0;0
1716;ڴ;0;0
1717;ڵ;0;0
1718;ڶ;0;0
1719;ڷ;0;0
1720;ڸ;0;0
1721;ڹ;0;0
1722;ں;0;0
1723;ڻ;0;0
1724;ڼ;0;0
1725;ڽ;0;0
1726;ھ;0;0
1727;ڿ;0;0
1728;ۀ;0;0
1729;ہ;0;0
1730;ۂ;0;0
1731;ۃ;0;0
1732;ۄ;0;0
1733;ۅ;0;0
1734;ۆ;0;0
1735;ۇ;0;0
1736;ۈ;0;0
1737;ۉ;0;0
1738;ۊ;0;0
1739;ۋ;0;0
1740;ی;0;0
1741;ۍ;0;0
1742;ێ;0;0
1743;ۏ;0;0
1744;ې;0;0
1745;ۑ;0;0
1746;ے;0;0
1747;ۓ;0;0
1748;۔;1;1
1749;ە;0;0
1750;ۖ;1;0
1751;ۗ;1;0
1752;ۘ;1;0
1753;ۙ;1;0
1754;ۚ;1;0
1755;ۛ;1;0
1756;ۜ;1;0
1757;۝;1;0
1758;۞;1;0
1759;۟;1;0
1760;۠;1;0
1761;ۡ;1;0
1762;ۢ;1;0
1763;ۣ;1;0
1764;ۤ;1;0
1765;ۥ;0;0
1766;ۦ;0;0
1767;ۧ;1;0
1768;ۨ;1;0
1769;۩;1;0
1770;۪;1;0
1771;۫;1;0
1772;۬;1;0
1773;ۭ;1;0
1774;ۮ;0;0
1775;ۯ;0;0
1776;۰;1;0
1777;۱;1;0
1778;۲;1;0
1779;۳;1;0
1780;۴;1;0
1781;۵;1;0
1782;۶;1;0
1783;۷;1;0
1784;۸;1;0
1785;۹;1;0
1786;ۺ;0;0
1787;ۻ;0;0
1788;ۼ;0;0
1789;۽;1;0
1790;۾;1;0
1791;ۿ;0;0
1792;܀;1;1
1793;܁;1;1
1794;܂;1;1
1795;܃;1;1
1796;܄;1;1
1797;܅;1;1
1798;܆;1;1
1799;܇;1;1
1800;܈;1;1
1801;܉;1;1
1802;܊;1;1
1803;܋;1;1
1804;܌;1;1
1805;܍;1;1
1806;܎;1;1
1807;܏;1;0
1808;ܐ;0;0
1809;ܑ;1;0
1810;ܒ;0;0
1811;ܓ;0;0
1812;ܔ;0;0
1813;ܕ;0;0
1814;ܖ;0;0
1815;ܗ;0;0
1816;ܘ;0;0
1817;ܙ;0;0
1818;ܚ;0;0
1819;ܛ;0;0
1820;ܜ;0;0
1821;ܝ;0;0
1822;ܞ;0;0
1823;ܟ;0;0
1824;ܠ;0;0
1825;ܡ;0;0
1826;ܢ;0;0
1827;ܣ;0;0
1828;ܤ;0;0
1829;ܥ;0;0
1830;ܦ;0;0
1831;ܧ;0;0
1832;ܨ;0;0
1833;ܩ;0;0
1834;ܪ;0;0
1835;ܫ;0;0
1836;ܬ;0;0
1837;ܭ;0;0
1838;ܮ;0;0
1839;ܯ;0;0
1840;ܰ;1;0
1841;ܱ;1;0
1842;ܲ;1;0
1843;ܳ;1;0
1844;ܴ;1;0
1845;ܵ;1;0
1846;ܶ;1;0
1847;ܷ;1;0
1848;ܸ;1;0
1849;ܹ;1;0
1850;ܺ;1;0
1851;ܻ;1;0
1852;ܼ;1;0
1853;ܽ;1;0
1854;ܾ;1;0
1855;ܿ;1;0
1856;݀;1;0
1857;݁;1;0
1858;݂;1;0
1859;݃;1;0
1860;݄;1;0
1861;݅;1;0
1862;݆;1;0
1863;݇;1;0
1864;݈;1;0
1865;݉;1;0
1866;݊;1;0
1867;݋;1;1
1868;݌;1;1
1869;ݍ;0;0
1870;ݎ;0;0
1871;ݏ;0;0
1872;ݐ;0;0
1873;ݑ;0;0
1874;ݒ;0;0
1875;ݓ;0;0
1876;ݔ;0;0
1877;ݕ;0;0
1878;ݖ;0;0
1879;ݗ;0;0
1880;ݘ;0;0
1881;ݙ;0;0
1882;ݚ;0;0
1883;ݛ;0;0
1884;ݜ;0;0
1885;ݝ;0;0
1886;ݞ;0;0
1887;ݟ;0;0
1888;ݠ;0;0
1889;ݡ;0;0
1890;ݢ;0;0
1891;ݣ;0;0
1892;ݤ;0;0
1893;ݥ;0;0
1894;ݦ;0;0
1895;ݧ;0;0
1896;ݨ;0;0
1897;ݩ;0;0
1898;ݪ;0;0
1899;ݫ;0;0
1900;ݬ;0;0
1901;ݭ;0;0
1902;ݮ;0;0
1903;ݯ;0;0
1904;ݰ;0;0
1905;ݱ;0;0
1906;ݲ;0;0
1907;ݳ;0;0
1908;ݴ;0;0
1909;ݵ;0;0
1910;ݶ;0;0
1911;ݷ;0;0
1912;ݸ;0;0
1913;ݹ;0;0
1914;ݺ;0;0
1915;ݻ;0;0
1916;ݼ;0;0
1917;ݽ;0;0
1918;ݾ;0;0
1919;ݿ;0;0
1920;ހ;0;0
1921;ށ;0;0
1922;ނ;0;0
1923;ރ;0;0
1924;ބ;0;0
1925;ޅ;0;0
1926;ކ;0;0
1927;އ;0;0
1928;ވ;0;0
1929;މ;0;0
1930;ފ;0;0
1931;ދ;0;0
1932;ތ;0;0
1933;ލ;0;0
1934;ގ;0;0
1935;ޏ;0;0
1936;ސ;0;0
1937;ޑ;0;0
1938;ޒ;0;0
1939;ޓ;0;0
1940;ޔ;0;0
1941;ޕ;0;0
1942;ޖ;0;0
1943;ޗ;0;0
1944;ޘ;0;0
1945;ޙ;0;0
1946;ޚ;0;0
1947;ޛ;0;0
1948;ޜ;0;0
1949;ޝ;0;0
1950;ޞ;0;0
1951;ޟ;0;0
1952;ޠ;0;0
1953;ޡ;0;0
1954;ޢ;0;0
1955;ޣ;0;0
1956;ޤ;0;0
1957;ޥ;0;0
1958;ަ;1;0
1959;ާ;1;0
1960;ި;1;0
1961;ީ;1;0
1962;ު;1;0
1963;ޫ;1;0
1964;ެ;1;0
1965;ޭ;1;0
1966;ޮ;1;0
1967;ޯ;1;0
1968;ް;1;0
1969;ޱ;0;0
1970;޲;1;1
1971;޳;1;1
1972;޴;1;1
1973;޵;1;1
1974;޶;1;1
1975;޷;1;1
1976;޸;1;1
1977;޹;1;1
1978;޺;1;1
1979;޻;1;1
1980;޼;1;1
1981;޽;1;1
1982;޾;1;1
1983;޿;1;1
1984;߀;1;0
1985;߁;1;0
1986;߂;1;0
1987;߃;1;0
1988;߄;1;0
1989;߅;1;0
1990;߆;1;0
1991;߇;1;0
1992;߈;1;0
1993;߉;1;0
1994;ߊ;0;0
1995;ߋ;0;0
1996;ߌ;0;0
1997;ߍ;0;0
1998;ߎ;0;0
1999;ߏ;0;0
2000;ߐ;0;0
2001;ߑ;0;0
2002;ߒ;0;0
2003;ߓ;0;0
2004;ߔ;0;0
2005;ߕ;0;0
2006;ߖ;0;0
2007;ߗ;0;0
2008;ߘ;0;0
2009;ߙ;0;0
2010;ߚ;0;0
2011;ߛ;0;0
2012;ߜ;0;0
2013;ߝ;0;0
2014;ߞ;0;0
2015;ߟ;0;0
2016;ߠ;0;0
2017;ߡ;0;0
2018;ߢ;0;0
2019;ߣ;0;0
2020;ߤ;0;0
2021;ߥ;0;0
2022;ߦ;0;0
2023;ߧ;0;0
2024;ߨ;0;0
2025;ߩ;0;0
2026;ߪ;0;0
2027;߫;1;0
2028;߬;1;0
2029;߭;1;0
2030;߮;1;0
2031;߯;1;0
2032;߰;1;0
2033;߱;1;0
2034;߲;1;0
2035;߳;1;0
2036;ߴ;0;0
2037;ߵ;0;0
2038;߶;1;0
2039;߷;1;1
2040;߸;1;1
2041;߹;1;1
2042;ߺ;0;0
2043;߻;1;1
2044;߼;1;1
2045;߽;1;1
2046;߾;1;1
2047;߿;1;1
2048;ࠀ;1;1
2049;ࠁ;1;1
2050;ࠂ;1;1
2051;ࠃ;1;1
2052;ࠄ;1;1
2053;ࠅ;1;1
2054;ࠆ;1;1
2055;ࠇ;1;1
2056;ࠈ;1;1
2057;ࠉ;1;1
2058;ࠊ;1;1
2059;ࠋ;1;1
2060;ࠌ;1;1
2061;ࠍ;1;1
2062;ࠎ;1;1
2063;ࠏ;1;1
2064;ࠐ;1;1
2065;ࠑ;1;1
2066;ࠒ;1;1
2067;ࠓ;1;1
2068;ࠔ;1;1
2069;ࠕ;1;1
2070;ࠖ;1;1
2071;ࠗ;1;1
2072;࠘;1;1
2073;࠙;1;1
2074;ࠚ;1;1
2075;ࠛ;1;1
2076;ࠜ;1;1
2077;ࠝ;1;1
2078;ࠞ;1;1
2079;ࠟ;1;1
2080;ࠠ;1;1
2081;ࠡ;1;1
2082;ࠢ;1;1
2083;ࠣ;1;1
2084;ࠤ;1;1
2085;ࠥ;1;1
2086;ࠦ;1;1
2087;ࠧ;1;1
2088;ࠨ;1;1
2089;ࠩ;1;1
2090;ࠪ;1;1
2091;ࠫ;1;1
2092;ࠬ;1;1
2093;࠭;1;1
2094;࠮;1;1
2095;࠯;1;1
2096;࠰;1;1
2097;࠱;1;1
2098;࠲;1;1
2099;࠳;1;1
2100;࠴;1;1
2101;࠵;1;1
2102;࠶;1;1
2103;࠷;1;1
2104;࠸;1;1
2105;࠹;1;1
2106;࠺;1;1
2107;࠻;1;1
2108;࠼;1;1
2109;࠽;1;1
2110;࠾;1;1
2111;࠿;1;1
2112;ࡀ;1;1
2113;ࡁ;1;1
2114;ࡂ;1;1
2115;ࡃ;1;1
2116;ࡄ;1;1
2117;ࡅ;1;1
2118;ࡆ;1;1
2119;ࡇ;1;1
2120;ࡈ;1;1
2121;ࡉ;1;1
2122;ࡊ;1;1
2123;ࡋ;1;1
2124;ࡌ;1;1
2125;ࡍ;1;1
2126;ࡎ;1;1
2127;ࡏ;1;1
2128;ࡐ;1;1
2129;ࡑ;1;1
2130;ࡒ;1;1
2131;ࡓ;1;1
2132;ࡔ;1;1
2133;ࡕ;1;1
2134;ࡖ;1;1
2135;ࡗ;1;1
2136;ࡘ;1;1
2137;࡙;1;1
2138;࡚;1;1
2139;࡛;1;1
2140;࡜;1;1
2141;࡝;1;1
2142;࡞;1;1
2143;࡟;1;1
2144;ࡠ;1;1
2145;ࡡ;1;1
2146;ࡢ;1;1
2147;ࡣ;1;1
2148;ࡤ;1;1
2149;ࡥ;1;1
2150;ࡦ;1;1
2151;ࡧ;1;1
2152;ࡨ;1;1
2153;ࡩ;1;1
2154;ࡪ;1;1
2155;࡫;1;1
2156;࡬;1;1
2157;࡭;1;1
2158;࡮;1;1
2159;࡯;1;1
2160;ࡰ;1;1
2161;ࡱ;1;1
2162;ࡲ;1;1
2163;ࡳ;1;1
2164;ࡴ;1;1
2165;ࡵ;1;1
2166;ࡶ;1;1
2167;ࡷ;1;1
2168;ࡸ;1;1
2169;ࡹ;1;1
2170;ࡺ;1;1
2171;ࡻ;1;1
2172;ࡼ;1;1
2173;ࡽ;1;1
2174;ࡾ;1;1
2175;ࡿ;1;1
2176;ࢀ;1;1
2177;ࢁ;1;1
2178;ࢂ;1;1
2179;ࢃ;1;1
2180;ࢄ;1;1
2181;ࢅ;1;1
2182;ࢆ;1;1
2183;ࢇ;1;1
2184;࢈;1;1
2185;ࢉ;1;1
2186;ࢊ;1;1
2187;ࢋ;1;1
2188;ࢌ;1;1
2189;ࢍ;1;1
2190;ࢎ;1;1
2191;࢏;1;1
2192;࢐;1;1
2193;࢑;1;1
2194;࢒;1;1
2195;࢓;1;1
2196;࢔;1;1
2197;࢕;1;1
2198;࢖;1;1
2199;ࢗ;1;1
2200;࢘;1;1
2201;࢙;1;1
2202;࢚;1;1
2203;࢛;1;1
2204;࢜;1;1
2205;࢝;1;1
2206;࢞;1;1
2207;࢟;1;1
2208;ࢠ;1;1
2209;ࢡ;1;1
2210;ࢢ;1;1
2211;ࢣ;1;1
2212;ࢤ;1;1
2213;ࢥ;1;1
2214;ࢦ;1;1
2215;ࢧ;1;1
2216;ࢨ;1;1
2217;ࢩ;1;1
2218;ࢪ;1;1
2219;ࢫ;1;1
2220;ࢬ;1;1
2221;ࢭ;1;1
2222;ࢮ;1;1
2223;ࢯ;1;1
2224;ࢰ;1;1
2225;ࢱ;1;1
2226;ࢲ;1;1
2227;ࢳ;1;1
2228;ࢴ;1;1
2229;ࢵ;1;1
2230;ࢶ;1;1
2231;ࢷ;1;1
2232;ࢸ;1;1
2233;ࢹ;1;1
2234;ࢺ;1;1
2235;ࢻ;1;1
2236;ࢼ;1;1
2237;ࢽ;1;1
2238;ࢾ;1;1
2239;ࢿ;1;1
2240;ࣀ;1;1
2241;ࣁ;1;1
2242;ࣂ;1;1
2243;ࣃ;1;1
2244;ࣄ;1;1
2245;ࣅ;1;1
2246;ࣆ;1;1
2247;ࣇ;1;1
2248;ࣈ;1;1
2249;ࣉ;1;1
2250;࣊;1;1
2251;࣋;1;1
2252;࣌;1;1
2253;࣍;1;1
2254;࣎;1;1
2255;࣏;1;1
2256;࣐;1;1
2257;࣑;1;1
2258;࣒;1;1
2259;࣓;1;1
2260;ࣔ;1;1
2261;ࣕ;1;1
2262;ࣖ;1;1
2263;ࣗ;1;1
2264;ࣘ;1;1
2265;ࣙ;1;1
2266;ࣚ;1;1
2267;ࣛ;1;1
2268;ࣜ;1;1
2269;ࣝ;1;1
2270;ࣞ;1;1
2271;ࣟ;1;1
2272;࣠;1;1
2273;࣡;1;1
2274;࣢;1;1
2275;ࣣ;1;1
2276;ࣤ;1;1
2277;ࣥ;1;1
2278;ࣦ;1;1
2279;ࣧ;1;1
2280;ࣨ;1;1
2281;ࣩ;1;1
2282;࣪;1;1
2283;࣫;1;1
2284;࣬;1;1
2285;࣭;1;1
2286;࣮;1;1
2287;࣯;1;1
2288;ࣰ;1;1
2289;ࣱ;1;1
2290;ࣲ;1;1
2291;ࣳ;1;1
2292;ࣴ;1;1
2293;ࣵ;1;1
2294;ࣶ;1;1
2295;ࣷ;1;1
2296;ࣸ;1;1
2297;ࣹ;1;1
2298;ࣺ;1;1
2299;ࣻ;1;1
2300;ࣼ;1;1
2301;ࣽ;1;1
2302;ࣾ;1;1
2303;ࣿ;1;1
2304;ऀ;1;1
2305;ँ;1;0
2306;ं;1;0
2307;ः;1;0
2308;ऄ;0;0
2309;अ;0;0
2310;आ;0;0
2311;इ;0;0
2312;ई;0;0
2313;उ;0;0
2314;ऊ;0;0
2315;ऋ;0;0
2316;ऌ;0;0
2317;ऍ;0;0
2318;ऎ;0;0
2319;ए;0;0
2320;ऐ;0;0
2321;ऑ;0;0
2322;ऒ;0;0
2323;ओ;0;0
2324;औ;0;0
2325;क;0;0
2326;ख;0;0
2327;ग;0;0
2328;घ;0;0
2329;ङ;0;0
2330;च;0;0
2331;छ;0;0
2332;ज;0;0
2333;झ;0;0
2334;ञ;0;0
2335;ट;0;0
2336;ठ;0;0
2337;ड;0;0
2338;ढ;0;0
2339;ण;0;0
2340;त;0;0
2341;थ;0;0
2342;द;0;0
2343;ध;0;0
2344;न;0;0
2345;ऩ;0;0
2346;प;0;0
2347;फ;0;0
2348;ब;0;0
2349;भ;0;0
2350;म;0;0
2351;य;0;0
2352;र;0;0
2353;ऱ;0;0
2354;ल;0;0
2355;ळ;0;0
2356;ऴ;0;0
2357;व;0;0
2358;श;0;0
2359;ष;0;0
2360;स;0;0
2361;ह;0;0
2362;ऺ;1;1
2363;ऻ;1;1
2364;़;1;0
2365;ऽ;0;0
2366;ा;1;0
2367;ि;1;0
2368;ी;1;0
2369;ु;1;0
2370;ू;1;0
2371;ृ;1;0
2372;ॄ;1;0
2373;ॅ;1;0
2374;ॆ;1;0
2375;े;1;0
2376;ै;1;0
2377;ॉ;1;0
2378;ॊ;1;0
2379;ो;1;0
2380;ौ;1;0
2381;्;1;0
2382;ॎ;1;1
2383;ॏ;1;1
2384;ॐ;0;0
2385;॑;1;0
2386;॒;1;0
2387;॓;1;0
2388;॔;1;0
2389;ॕ;1;1
2390;ॖ;1;1
2391;ॗ;1;1
2392;क़;0;0
2393;ख़;0;0
2394;ग़;0;0
2395;ज़;0;0
2396;ड़;0;0
2397;ढ़;0;0
2398;फ़;0;0
2399;य़;0;0
2400;ॠ;0;0
2401;ॡ;0;0
2402;ॢ;1;0
2403;ॣ;1;0
2404;।;1;1
2405;॥;1;1
2406;०;1;0
2407;१;1;0
2408;२;1;0
2409;३;1;0
2410;४;1;0
2411;५;1;0
2412;६;1;0
2413;७;1;0
2414;८;1;0
2415;९;1;0
2416;॰;1;1
2417;ॱ;0;0
2418;ॲ;0;0
2419;ॳ;1;1
2420;ॴ;1;1
2421;ॵ;1;1
2422;ॶ;1;1
2423;ॷ;1;1
2424;ॸ;1;1
2425;ॹ;1;1
2426;ॺ;1;1
2427;ॻ;0;0
2428;ॼ;0;0
2429;ॽ;0;0
2430;ॾ;0;0
2431;ॿ;0;0
2432;ঀ;1;1
2433;ঁ;1;0
2434;ং;1;0
2435;ঃ;1;0
2436;঄;1;1
2437;অ;0;0
2438;আ;0;0
2439;ই;0;0
2440;ঈ;0;0
2441;উ;0;0
2442;ঊ;0;0
2443;ঋ;0;0
2444;ঌ;0;0
2445;঍;1;1
2446;঎;1;1
2447;এ;0;0
2448;ঐ;0;0
2449;঑;1;1
2450;঒;1;1
2451;ও;0;0
2452;ঔ;0;0
2453;ক;0;0
2454;খ;0;0
2455;গ;0;0
2456;ঘ;0;0
2457;ঙ;0;0
2458;চ;0;0
2459;ছ;0;0
2460;জ;0;0
2461;ঝ;0;0
2462;ঞ;0;0
2463;ট;0;0
2464;ঠ;0;0
2465;ড;0;0
2466;ঢ;0;0
2467;ণ;0;0
2468;ত;0;0
2469;থ;0;0
2470;দ;0;0
2471;ধ;0;0
2472;ন;0;0
2473;঩;1;1
2474;প;0;0
2475;ফ;0;0
2476;ব;0;0
2477;ভ;0;0
2478;ম;0;0
2479;য;0;0
2480;র;0;0
2481;঱;1;1
2482;ল;0;0
2483;঳;1;1
2484;঴;1;1
2485;঵;1;1
2486;শ;0;0
2487;ষ;0;0
2488;স;0;0
2489;হ;0;0
2490;঺;1;1
2491;঻;1;1
2492;়;1;0
2493;ঽ;0;0
2494;া;1;0
2495;ি;1;0
2496;ী;1;0
2497;ু;1;0
2498;ূ;1;0
2499;ৃ;1;0
2500;ৄ;1;0
2501;৅;1;1
2502;৆;1;1
2503;ে;1;0
2504;ৈ;1;0
2505;৉;1;1
2506;৊;1;1
2507;ো;1;0
2508;ৌ;1;0
2509;্;1;0
2510;ৎ;0;0
2511;৏;1;1
2512;৐;1;1
2513;৑;1;1
2514;৒;1;1
2515;৓;1;1
2516;৔;1;1
2517;৕;1;1
2518;৖;1;1
2519;ৗ;1;0
2520;৘;1;1
2521;৙;1;1
2522;৚;1;1
2523;৛;1;1
2524;ড়;0;0
2525;ঢ়;0;0
2526;৞;1;1
2527;য়;0;0
2528;ৠ;0;0
2529;ৡ;0;0
2530;ৢ;1;0
2531;ৣ;1;0
2532;৤;1;1
2533;৥;1;1
2534;০;1;0
2535;১;1;0
2536;২;1;0
2537;৩;1;0
2538;৪;1;0
2539;৫;1;0
2540;৬;1;0
2541;৭;1;0
2542;৮;1;0
2543;৯;1;0
2544;ৰ;0;0
2545;ৱ;0;0
2546;৲;1;0
2547;৳;1;0
2548;৴;1;0
2549;৵;1;0
2550;৶;1;0
2551;৷;1;0
2552;৸;1;0
2553;৹;1;0
2554;৺;1;0
2555;৻;1;1
2556;ৼ;1;1
2557;৽;1;1
2558;৾;1;1
2559;৿;1;1
2560;਀;1;1
2561;ਁ;1;0
2562;ਂ;1;0
2563;ਃ;1;0
2564;਄;1;1
2565;ਅ;0;0
2566;ਆ;0;0
2567;ਇ;0;0
2568;ਈ;0;0
2569;ਉ;0;0
2570;ਊ;0;0
2571;਋;1;1
2572;਌;1;1
2573;਍;1;1
2574;਎;1;1
2575;ਏ;0;0
2576;ਐ;0;0
2577;਑;1;1
2578;਒;1;1
2579;ਓ;0;0
2580;ਔ;0;0
2581;ਕ;0;0
2582;ਖ;0;0
2583;ਗ;0;0
2584;ਘ;0;0
2585;ਙ;0;0
2586;ਚ;0;0
2587;ਛ;0;0
2588;ਜ;0;0
2589;ਝ;0;0
2590;ਞ;0;0
2591;ਟ;0;0
2592;ਠ;0;0
2593;ਡ;0;0
2594;ਢ;0;0
2595;ਣ;0;0
2596;ਤ;0;0
2597;ਥ;0;0
