codepoint;char;nameStartChar;nameChar
1354;Պ;1;1
1355;Ջ;1;1
1356;Ռ;1;1
1357;Ս;1;1
1358;Վ;1;1
1359;Տ;1;1
1360;Ր;1;1
1361;Ց;1;1
1362;Ւ;1;1
1363;Փ;1;1
1364;Ք;1;1
1365;Օ;1;1
1366;Ֆ;1;1
1367;՗;0;0
1368;՘;0;0
1369;ՙ;1;1
1370;՚;0;0
1371;՛;0;0
1372;՜;0;0
1373;՝;0;0
1374;՞;0;0
1375;՟;0;0
1376;ՠ;0;0
1377;ա;1;1
1378;բ;1;1
1379;գ;1;1
1380;դ;1;1
1381;ե;1;1
1382;զ;1;1
1383;է;1;1
1384;ը;1;1
1385;թ;1;1
1386;ժ;1;1
1387;ի;1;1
1388;լ;1;1
1389;խ;1;1
1390;ծ;1;1
1391;կ;1;1
1392;հ;1;1
1393;ձ;1;1
1394;ղ;1;1
1395;ճ;1;1
1396;մ;1;1
1397;յ;1;1
1398;ն;1;1
1399;շ;1;1
1400;ո;1;1
1401;չ;1;1
1402;պ;1;1
1403;ջ;1;1
1404;ռ;1;1
1405;ս;1;1
1406;վ;1;1
1407;տ;1;1
1408;ր;1;1
1409;ց;1;1
1410;ւ;1;1
1411;փ;1;1
1412;ք;1;1
1413;օ;1;1
1414;ֆ;1;1
1415;և;1;1
1416;ֈ;0;0
1417;։;0;0
1418;֊;0;0
1419;֋;0;0
1420;֌;0;0
1421;֍;0;0
1422;֎;0;0
1423;֏;0;0
1424;֐;0;0
1425;֑;0;1
1426;֒;0;1
1427;֓;0;1
1428;֔;0;1
1429;֕;0;1
1430;֖;0;1
1431;֗;0;1
1432;֘;0;1
1433;֙;0;1
1434;֚;0;1
1435;֛;0;1
1436;֜;0;1
1437;֝;0;1
1438;֞;0;1
1439;֟;0;1
1440;֠;0;1
1441;֡;0;1
1442;֢;0;1
1443;֣;0;1
1444;֤;0;1
1445;֥;0;1
1446;֦;0;1
1447;֧;0;1
1448;֨;0;1
1449;֩;0;1
1450;֪;0;1
1451;֫;0;1
1452;֬;0;1
1453;֭;0;1
1454;֮;0;1
1455;֯;0;1
1456;ְ;0;1
1457;ֱ;0;1
1458;ֲ;0;1
1459;ֳ;0;1
1460;ִ;0;1
1461;ֵ;0;1
1462;ֶ;0;1
1463;ַ;0;1
1464;ָ;0;1
1465;ֹ;0;1
1466;ֺ;0;1
1467;ֻ;0;1
1468;ּ;0;1
1469;ֽ;0;1
1470;־;0;0
1471;ֿ;0;1
1472;׀;0;0
1473;ׁ;0;1
1474;ׂ;0;1
1475;׃;0;0
1476;ׄ;0;1
1477;ׅ;0;1
1478;׆;0;0
1479;ׇ;0;1
1480;׈;0;0
1481;׉;0;0
1482;׊;0;0
1483;׋;0;0
1484;׌;0;0
1485;׍;0;0
1486;׎;0;0
1487;׏;0;0
1488;א;1;1
1489;ב;1;1
1490;ג;1;1
1491;ד;1;1
1492;ה;1;1
1493;ו;1;1
1494;ז;1;1
1495;ח;1;1
1496;ט;1;1
1497;י;1;1
1498;ך;1;1
1499;כ;1;1
1500;ל;1;1
1501;ם;1;1
1502;מ;1;1
1503;ן;1;1
1504;נ;1;1
1505;ס;1;1
1506;ע;1;1
1507;ף;1;1
1508;פ;1;1
1509;ץ;1;1
1510;צ;1;1
1511;ק;1;1
1512;ר;1;1
1513;ש;1;1
1514;ת;1;1
1515;׫;0;0
1516;׬;0;0
1517;׭;0;0
1518;׮;0;0
1519;ׯ;0;0
1520;װ;1;1
1521;ױ;1;1
1522;ײ;1;1
1523;׳;0;0
1524;״;0;0
1525;׵;0;0
1526;׶;0;0
1527;׷;0;0
1528;׸;0;0
1529;׹;0;0
1530;׺;0;0
1531;׻;0;0
1532;׼;0;0
1533;׽;0;0
1534;׾;0;0
1535;׿;0;0
1536;؀;0;1
1537;؁;0;1
1538;؂;0;1
1539;؃;0;1
1540;؄;0;0
1541;؅;0;0
1542;؆;0;1
1543;؇;0;1
1544;؈;0;1
1545;؉;0;0
1546;؊;0;0
1547;؋;0;1
1548;،;0;0
1549;؍;0;0
1550;؎;0;1
1551;؏;0;1
1552;ؐ;0;1
1553;ؑ;0;1
1554;ؒ;0;1
1555;ؓ;0;1
1556;ؔ;0;1
1557;ؕ;0;1
1558;ؖ;0;1
1559;ؗ;0;1
1560;ؘ;0;1
1561;ؙ;0;1
1562;ؚ;0;1
1563;؛;0;0
1564;؜;0;0
1565;؝;0;0
1566;؞;0;0
1567;؟;0;1
1568;ؠ;0;0
1569;ء;1;1
1570;آ;1;1
1571;أ;1;1
1572;ؤ;1;1
1573;إ;1;1
1574;ئ;1;1
1575;ا;1;1
1576;ب;1;1
1577;ة;1;1
1578;ت;1;1
1579;ث;1;1
1580;ج;1;1
1581;ح;1;1
1582;خ;1;1
1583;د;1;1
1584;ذ;1;1
1585;ر;1;1
1586;ز;1;1
1587;س;1;1
1588;ش;1;1
1589;ص;1;1
1590;ض;1;1
1591;ط;1;1
1592;ظ;1;1
1593;ع;1;1
1594;غ;1;1
1595;ػ;1;1
1596;ؼ;1;1
1597;ؽ;1;1
1598;ؾ;1;1
1599;ؿ;1;1
1600;ـ;1;1
1601;ف;1;1
1602;ق;1;1
1603;ك;1;1
1604;ل;1;1
1605;م;1;1
1606;ن;1;1
1607;ه;1;1
1608;و;1;1
1609;ى;1;1
1610;ي;1;1
1611;ً;0;1
1612;ٌ;0;1
1613;ٍ;0;1
1614;َ;0;1
1615;ُ;0;1
1616;ِ;0;1
1617;ّ;0;1
1618;ْ;0;1
1619;ٓ;0;1
1620;ٔ;0;1
1621;ٕ;0;1
1622;ٖ;0;1
1623;ٗ;0;1
1624;٘;0;1
1625;ٙ;0;1
1626;ٚ;0;1
1627;ٛ;0;1
1628;ٜ;0;1
1629;ٝ;0;1
1630;ٞ;0;1
1631;ٟ;0;0
1632;٠;0;1
1633;١;0;1
1634;٢;0;1
1635;٣;0;1
1636;٤;0;1
1637;٥;0;1
1638;٦;0;1
1639;٧;0;1
1640;٨;0;1
1641;٩;0;1
1642;٪;0;0
1643;٫;0;0
1644;٬;0;0
1645;٭;0;0
1646;ٮ;1;1
1647;ٯ;1;1
1648;ٰ;0;1
1649;ٱ;1;1
1650;ٲ;1;1
1651;ٳ;1;1
1652;ٴ;1;1
1653;ٵ;1;1
1654;ٶ;1;1
1655;ٷ;1;1
1656;ٸ;1;1
1657;ٹ;1;1
1658;ٺ;1;1
1659;ٻ;1;1
1660;ټ;1;1
1661;ٽ;1;1
1662;پ;1;1
1663;ٿ;1;1
1664;ڀ;1;1
1665;ځ;1;1
1666;ڂ;1;1
1667;ڃ;1;1
1668;ڄ;1;1
1669;څ;1;1
1670;چ;1;1
1671;ڇ;1;1
1672;ڈ;1;1
1673;ډ;1;1
1674;ڊ;1;1
1675;ڋ;1;1
1676;ڌ;1;1
1677;ڍ;1;1
1678;ڎ;1;1
1679;ڏ;1;1
1680;ڐ;1;1
1681;ڑ;1;1
1682;ڒ;1;1
1683;ړ;1;1
1684;ڔ;1;1
1685;ڕ;1;1
1686;ږ;1;1
1687;ڗ;1;1
1688;ژ;1;1
1689;ڙ;1;1
1690;ښ;1;1
1691;ڛ;1;1
1692;ڜ;1;1
1693;ڝ;1;1
1694;ڞ;1;1
1695;ڟ;1;1
1696;ڠ;1;1
1697;ڡ;1;1
1698;ڢ;1;1
1699;ڣ;1;1
1700;ڤ;1;1
1701;ڥ;1;1
1702;ڦ;1;1
1703;ڧ;1;1
1704;ڨ;1;1
1705;ک;1;1
1706;ڪ;1;1
1707;ګ;1;1
1708;ڬ;1;1
1709;ڭ;1;1
1710;ڮ;1;1
1711;گ;1;1
1712;ڰ;1;1
1713;ڱ;1;1
1714;ڲ;1;1
1715;ڳ;1;1
1716;ڴ;1;1
1717;ڵ;1;1
1718;ڶ;1;1
1719;ڷ;1;1
1720;ڸ;1;1
1721;ڹ;1;1
1722;ں;1;1
1723;ڻ;1;1
1724;ڼ;1;1
1725;ڽ;1;1
1726;ھ;1;1
1727;ڿ;1;1
1728;ۀ;1;1
1729;ہ;1;1
1730;ۂ;1;1
1731;ۃ;1;1
1732;ۄ;1;1
1733;ۅ;1;1
1734;ۆ;1;1
1735;ۇ;1;1
1736;ۈ;1;1
1737;ۉ;1;1
1738;ۊ;1;1
1739;ۋ;1;1
1740;ی;1;1
1741;ۍ;1;1
1742;ێ;1;1
1743;ۏ;1;1
1744;ې;1;1
1745;ۑ;1;1
1746;ے;1;1
1747;ۓ;1;1
1748;۔;0;0
1749;ە;1;1
1750;ۖ;0;1
1751;ۗ;0;1
1752;ۘ;0;1
1753;ۙ;0;1
1754;ۚ;0;1
1755;ۛ;0;1
1756;ۜ;0;1
1757;۝;0;1
1758;۞;0;1
1759;۟;0;1
1760;۠;0;1
1761;ۡ;0;1
1762;ۢ;0;1
1763;ۣ;0;1
1764;ۤ;0;1
1765;ۥ;1;1
1766;ۦ;1;1
1767;ۧ;0;1
1768;ۨ;0;1
1769;۩;0;1
1770;۪;0;1
1771;۫;0;1
1772;۬;0;1
1773;ۭ;0;1
1774;ۮ;1;1
1775;ۯ;1;1
1776;۰;0;1
1777;۱;0;1
1778;۲;0;1
1779;۳;0;1
1780;۴;0;1
1781;۵;0;1
1782;۶;0;1
1783;۷;0;1
1784;۸;0;1
1785;۹;0;1
1786;ۺ;1;1
1787;ۻ;1;1
1788;ۼ;1;1
1789;۽;0;1
1790;۾;0;1
1791;ۿ;1;1
1792;܀;0;0
1793;܁;0;0
1794;܂;0;0
1795;܃;0;0
1796;܄;0;0
1797;܅;0;0
1798;܆;0;0
1799;܇;0;0
1800;܈;0;0
1801;܉;0;0
1802;܊;0;0
1803;܋;0;0
1804;܌;0;0
1805;܍;0;0
1806;܎;0;0
1807;܏;0;1
1808;ܐ;1;1
1809;ܑ;0;1
1810;ܒ;1;1
1811;ܓ;1;1
1812;ܔ;1;1
1813;ܕ;1;1
1814;ܖ;1;1
1815;ܗ;1;1
1816;ܘ;1;1
1817;ܙ;1;1
1818;ܚ;1;1
1819;ܛ;1;1
1820;ܜ;1;1
1821;ܝ;1;1
1822;ܞ;1;1
1823;ܟ;1;1
1824;ܠ;1;1
1825;ܡ;1;1
1826;ܢ;1;1
1827;ܣ;1;1
1828;ܤ;1;1
1829;ܥ;1;1
1830;ܦ;1;1
1831;ܧ;1;1
1832;ܨ;1;1
1833;ܩ;1;1
1834;ܪ;1;1
1835;ܫ;1;1
1836;ܬ;1;1
1837;ܭ;1;1
1838;ܮ;1;1
1839;ܯ;1;1
1840;ܰ;0;1
1841;ܱ;0;1
1842;ܲ;0;1
1843;ܳ;0;1
1844;ܴ;0;1
1845;ܵ;0;1
1846;ܶ;0;1
1847;ܷ;0;1
1848;ܸ;0;1
1849;ܹ;0;1
1850;ܺ;0;1
1851;ܻ;0;1
1852;ܼ;0;1
1853;ܽ;0;1
1854;ܾ;0;1
1855;ܿ;0;1
1856;݀;0;1
1857;݁;0;1
1858;݂;0;1
1859;݃;0;1
1860;݄;0;1
1861;݅;0;1
1862;݆;0;1
1863;݇;0;1
1864;݈;0;1
1865;݉;0;1
1866;݊;0;1
1867;݋;0;0
1868;݌;0;0
1869;ݍ;1;1
1870;ݎ;1;1
1871;ݏ;1;1
1872;ݐ;1;1
1873;ݑ;1;1
1874;ݒ;1;1
1875;ݓ;1;1
1876;ݔ;1;1
1877;ݕ;1;1
1878;ݖ;1;1
1879;ݗ;1;1
1880;ݘ;1;1
1881;ݙ;1;1
1882;ݚ;1;1
1883;ݛ;1;1
1884;ݜ;1;1
1885;ݝ;1;1
1886;ݞ;1;1
1887;ݟ;1;1
1888;ݠ;1;1
1889;ݡ;1;1
1890;ݢ;1;1
1891;ݣ;1;1
1892;ݤ;1;1
1893;ݥ;1;1
1894;ݦ;1;1
1895;ݧ;1;1
1896;ݨ;1;1
1897;ݩ;1;1
1898;ݪ;1;1
1899;ݫ;1;1
1900;ݬ;1;1
1901;ݭ;1;1
1902;ݮ;1;1
1903;ݯ;1;1
1904;ݰ;1;1
1905;ݱ;1;1
1906;ݲ;1;1
1907;ݳ;1;1
1908;ݴ;1;1
1909;ݵ;1;1
1910;ݶ;1;1
1911;ݷ;1;1
1912;ݸ;1;1
1913;ݹ;1;1
1914;ݺ;1;1
1915;ݻ;1;1
1916;ݼ;1;1
1917;ݽ;1;1
1918;ݾ;1;1
1919;ݿ;1;1
1920;ހ;1;1
1921;ށ;1;1
1922;ނ;1;1
1923;ރ;1;1
1924;ބ;1;1
1925;ޅ;1;1
1926;ކ;1;1
1927;އ;1;1
1928;ވ;1;1
1929;މ;1;1
1930;ފ;1;1
1931;ދ;1;1
1932;ތ;1;1
1933;ލ;1;1
1934;ގ;1;1
1935;ޏ;1;1
1936;ސ;1;1
1937;ޑ;1;1
1938;ޒ;1;1
1939;ޓ;1;1
1940;ޔ;1;1
1941;ޕ;1;1
1942;ޖ;1;1
1943;ޗ;1;1
1944;ޘ;1;1
1945;ޙ;1;1
1946;ޚ;1;1
1947;ޛ;1;1
1948;ޜ;1;1
1949;ޝ;1;1
1950;ޞ;1;1
1951;ޟ;1;1
1952;ޠ;1;1
1953;ޡ;1;1
1954;ޢ;1;1
1955;ޣ;1;1
1956;ޤ;1;1
1957;ޥ;1;1
1958;ަ;0;1
1959;ާ;0;1
1960;ި;0;1
1961;ީ;0;1
1962;ު;0;1
1963;ޫ;0;1
1964;ެ;0;1
1965;ޭ;0;1
1966;ޮ;0;1
1967;ޯ;0;1
1968;ް;0;1
1969;ޱ;1;1
1970;޲;0;0
1971;޳;0;0
1972;޴;0;0
1973;޵;0;0
1974;޶;0;0
1975;޷;0;0
1976;޸;0;0
1977;޹;0;0
1978;޺;0;0
1979;޻;0;0
1980;޼;0;0
1981;޽;0;0
1982;޾;0;0
1983;޿;0;0
1984;߀;0;1
1985;߁;0;1
1986;߂;0;1
1987;߃;0;1
1988;߄;0;1
1989;߅;0;1
1990;߆;0;1
1991;߇;0;1
1992;߈;0;1
1993;߉;0;1
1994;ߊ;1;1
1995;ߋ;1;1
1996;ߌ;1;1
1997;ߍ;1;1
1998;ߎ;1;1
1999;ߏ;1;1
2000;ߐ;1;1
2001;ߑ;1;1
2002;ߒ;1;1
2003;ߓ;1;1
2004;ߔ;1;1
2005;ߕ;1;1
2006;ߖ;1;1
2007;ߗ;1;1
2008;ߘ;1;1
2009;ߙ;1;1
2010;ߚ;1;1
2011;ߛ;1;1
2012;ߜ;1;1
2013;ߝ;1;1
2014;ߞ;1;1
2015;ߟ;1;1
2016;ߠ;1;1
2017;ߡ;1;1
2018;ߢ;1;1
2019;ߣ;1;1
2020;ߤ;1;1
2021;ߥ;1;1
2022;ߦ;1;1
2023;ߧ;1;1
2024;ߨ;1;1
2025;ߩ;1;1
2026;ߪ;1;1
2027;߫;0;1
2028;߬;0;1
2029;߭;0;1
2030;߮;0;1
2031;߯;0;1
2032;߰;0;1
2033;߱;0;1
2034;߲;0;1
2035;߳;0;1
2036;ߴ;1;1
2037;ߵ;1;1
2038;߶;0;1
2039;߷;0;0
2040;߸;0;0
2041;߹;0;0
2042;ߺ;1;1
2043;߻;0;0
2044;߼;0;0
2045;߽;0;0
2046;߾;0;0
2047;߿;0;0
2048;ࠀ;0;0
2049;ࠁ;0;0
2050;ࠂ;0;0
2051;ࠃ;0;0
2052;ࠄ;0;0
2053;ࠅ;0;0
2054;ࠆ;0;0
2055;ࠇ;0;0
2056;ࠈ;0;0
2057;ࠉ;0;0
2058;ࠊ;0;0
2059;ࠋ;0;0
2060;ࠌ;0;0
2061;ࠍ;0;0
2062;ࠎ;0;0
2063;ࠏ;0;0
2064;ࠐ;0;0
2065;ࠑ;0;0
2066;ࠒ;0;0
2067;ࠓ;0;0
2068;ࠔ;0;0
2069;ࠕ;0;0
2070;ࠖ;0;0
2071;ࠗ;0;0
2072;࠘;0;0
2073;࠙;0;0
2074;ࠚ;0;0
2075;ࠛ;0;0
2076;ࠜ;0;0
2077;ࠝ;0;0
2078;ࠞ;0;0
2079;ࠟ;0;0
2080;ࠠ;0;0
2081;ࠡ;0;0
2082;ࠢ;0;0
2083;ࠣ;0;0
2084;ࠤ;0;0
2085;ࠥ;0;0
2086;ࠦ;0;0
2087;ࠧ;0;0
2088;ࠨ;0;0
2089;ࠩ;0;0
2090;ࠪ;0;0
2091;ࠫ;0;0
2092;ࠬ;0;0
2093;࠭;0;0
2094;࠮;0;0
2095;࠯;0;0
2096;࠰;0;0
2097;࠱;0;0
2098;࠲;0;0
2099;࠳;0;0
2100;࠴;0;0
2101;࠵;0;0
2102;࠶;0;0
2103;࠷;0;0
2104;࠸;0;0
2105;࠹;0;0
2106;࠺;0;0
2107;࠻;0;0
2108;࠼;0;0
2109;࠽;0;0
2110;࠾;0;0
2111;࠿;0;0
2112;ࡀ;0;0
2113;ࡁ;0;0
2114;ࡂ;0;0
2115;ࡃ;0;0
2116;ࡄ;0;0
2117;ࡅ;0;0
2118;ࡆ;0;0
2119;ࡇ;0;0
2120;ࡈ;0;0
2121;ࡉ;0;0
2122;ࡊ;0;0
2123;ࡋ;0;0
2124;ࡌ;0;0
2125;ࡍ;0;0
2126;ࡎ;0;0
2127;ࡏ;0;0
2128;ࡐ;0;0
2129;ࡑ;0;0
2130;ࡒ;0;0
2131;ࡓ;0;0
2132;ࡔ;0;0
2133;ࡕ;0;0
2134;ࡖ;0;0
2135;ࡗ;0;0
2136;ࡘ;0;0
2137;࡙;0;0
2138;࡚;0;0
2139;࡛;0;0
2140;࡜;0;0
2141;࡝;0;0
2142;࡞;0;0
2143;࡟;0;0
2144;ࡠ;0;0
2145;ࡡ;0;0
2146;ࡢ;0;0
2147;ࡣ;0;0
2148;ࡤ;0;0
2149;ࡥ;0;0
2150;ࡦ;0;0
2151;ࡧ;0;0
2152;ࡨ;0;0
2153;ࡩ;0;0
2154;ࡪ;0;0
2155;࡫;0;0
2156;࡬;0;0
2157;࡭;0;0
2158;࡮;0;0
2159;࡯;0;0
2160;ࡰ;0;0
2161;ࡱ;0;0
2162;ࡲ;0;0
2163;ࡳ;0;0
2164;ࡴ;0;0
2165;ࡵ;0;0
2166;ࡶ;0;0
2167;ࡷ;0;0
2168;ࡸ;0;0
2169;ࡹ;0;0
2170;ࡺ;0;0
2171;ࡻ;0;0
2172;ࡼ;0;0
2173;ࡽ;0;0
2174;ࡾ;0;0
2175;ࡿ;0;0
2176;ࢀ;0;0
2177;ࢁ;0;0
2178;ࢂ;0;0
2179;ࢃ;0;0
2180;ࢄ;0;0
2181;ࢅ;0;0
2182;ࢆ;0;0
2183;ࢇ;0;0
2184;࢈;0;0
2185;ࢉ;0;0
2186;ࢊ;0;0
2187;ࢋ;0;0
2188;ࢌ;0;0
2189;ࢍ;0;0
2190;ࢎ;0;0
2191;࢏;0;0
2192;࢐;0;0
2193;࢑;0;0
2194;࢒;0;0
2195;࢓;0;0
2196;࢔;0;0
2197;࢕;0;0
2198;࢖;0;0
2199;ࢗ;0;0
2200;࢘;0;0
2201;࢙;0;0
2202;࢚;0;0
2203;࢛;0;0
2204;࢜;0;0
2205;࢝;0;0
2206;࢞;0;0
2207;࢟;0;0
2208;ࢠ;0;0
2209;ࢡ;0;0
2210;ࢢ;0;0
2211;ࢣ;0;0
2212;ࢤ;0;0
2213;ࢥ;0;0
2214;ࢦ;0;0
2215;ࢧ;0;0
2216;ࢨ;0;0
2217;ࢩ;0;0
2218;ࢪ;0;0
2219;ࢫ;0;0
2220;ࢬ;0;0
2221;ࢭ;0;0
2222;ࢮ;0;0
2223;ࢯ;0;0
2224;ࢰ;0;0
2225;ࢱ;0;0
2226;ࢲ;0;0
2227;ࢳ;0;0
2228;ࢴ;0;0
2229;ࢵ;0;0
2230;ࢶ;0;0
2231;ࢷ;0;0
2232;ࢸ;0;0
2233;ࢹ;0;0
2234;ࢺ;0;0
2235;ࢻ;0;0
2236;ࢼ;0;0
2237;ࢽ;0;0
2238;ࢾ;0;0
2239;ࢿ;0;0
2240;ࣀ;0;0
2241;ࣁ;0;0
2242;ࣂ;0;0
2243;ࣃ;0;0
2244;ࣄ;0;0
2245;ࣅ;0;0
2246;ࣆ;0;0
2247;ࣇ;0;0
2248;ࣈ;0;0
2249;ࣉ;0;0
2250;࣊;0;0
2251;࣋;0;0
2252;࣌;0;0
2253;࣍;0;0
2254;࣎;0;0
2255;࣏;0;0
2256;࣐;0;0
2257;࣑;0;0
2258;࣒;0;0
2259;࣓;0;0
2260;ࣔ;0;0
2261;ࣕ;0;0
2262;ࣖ;0;0
2263;ࣗ;0;0
2264;ࣘ;0;0
2265;ࣙ;0;0
2266;ࣚ;0;0
2267;ࣛ;0;0
2268;ࣜ;0;0
2269;ࣝ;0;0
2270;ࣞ;0;0
2271;ࣟ;0;0
2272;࣠;0;0
2273;࣡;0;0
2274;࣢;0;0
2275;ࣣ;0;0
2276;ࣤ;0;0
2277;ࣥ;0;0
2278;ࣦ;0;0
2279;ࣧ;0;0
2280;ࣨ;0;0
2281;ࣩ;0;0
2282;࣪;0;0
2283;࣫;0;0
2284;࣬;0;0
2285;࣭;0;0
2286;࣮;0;0
2287;࣯;0;0
2288;ࣰ;0;0
2289;ࣱ;0;0
2290;ࣲ;0;0
2291;ࣳ;0;0
2292;ࣴ;0;0
2293;ࣵ;0;0
2294;ࣶ;0;0
2295;ࣷ;0;0
2296;ࣸ;0;0
2297;ࣹ;0;0
2298;ࣺ;0;0
2299;ࣻ;0;0
2300;ࣼ;0;0
2301;ࣽ;0;0
2302;ࣾ;0;0
2303;ࣿ;0;0
2304;ऀ;0;0
2305;ँ;0;1
2306;ं;0;1
2307;ः;0;1
2308;ऄ;1;1
2309;अ;1;1
2310;आ;1;1
2311;इ;1;1
2312;ई;1;1
2313;उ;1;1
2314;ऊ;1;1
2315;ऋ;1;1
2316;ऌ;1;1
2317;ऍ;1;1
2318;ऎ;1;1
2319;ए;1;1
2320;ऐ;1;1
2321;ऑ;1;1
2322;ऒ;1;1
2323;ओ;1;1
2324;औ;1;1
2325;क;1;1
2326;ख;1;1
2327;ग;1;1
2328;घ;1;1
2329;ङ;1;1
2330;च;1;1
2331;छ;1;1
2332;ज;1;1
2333;झ;1;1
2334;ञ;1;1
2335;ट;1;1
2336;ठ;1;1
2337;ड;1;1
2338;ढ;1;1
2339;ण;1;1
2340;त;1;1
2341;थ;1;1
2342;द;1;1
2343;ध;1;1
2344;न;1;1
2345;ऩ;1;1
2346;प;1;1
2347;फ;1;1
2348;ब;1;1
2349;भ;1;1
2350;म;1;1
2351;य;1;1
2352;र;1;1
2353;ऱ;1;1
2354;ल;1;1
2355;ळ;1;1
2356;ऴ;1;1
2357;व;1;1
2358;श;1;1
2359;ष;1;1
2360;स;1;1
2361;ह;1;1
2362;ऺ;0;0
2363;ऻ;0;0
2364;़;0;1
2365;ऽ;1;1
2366;ा;0;1
2367;ि;0;1
2368;ी;0;1
2369;ु;0;1
2370;ू;0;1
2371;ृ;0;1
2372;ॄ;0;1
2373;ॅ;0;1
2374;ॆ;0;1
2375;े;0;1
2376;ै;0;1
2377;ॉ;0;1
2378;ॊ;0;1
2379;ो;0;1
2380;ौ;0;1
2381;्;0;1
2382;ॎ;0;0
2383;ॏ;0;0
2384;ॐ;1;1
2385;॑;0;1
2386;॒;0;1
2387;॓;0;1
2388;॔;0;1
2389;ॕ;0;0
2390;ॖ;0;0
2391;ॗ;0;0
2392;क़;1;1
2393;ख़;1;1
2394;ग़;1;1
2395;ज़;1;1
2396;ड़;1;1
2397;ढ़;1;1
2398;फ़;1;1
2399;य़;1;1
2400;ॠ;1;1
2401;ॡ;1;1
2402;ॢ;0;1
2403;ॣ;0;1
2404;।;0;0
2405;॥;0;0
2406;०;0;1
2407;१;0;1
2408;२;0;1
2409;३;0;1
2410;४;0;1
2411;५;0;1
2412;६;0;1
2413;७;0;1
2414;८;0;1
2415;९;0;1
2416;॰;0;0
2417;ॱ;1;1
2418;ॲ;1;1
2419;ॳ;0;0
2420;ॴ;0;0
2421;ॵ;0;0
2422;ॶ;0;0
2423;ॷ;0;0
2424;ॸ;0;0
2425;ॹ;0;0
2426;ॺ;0;0
2427;ॻ;1;1
2428;ॼ;1;1
2429;ॽ;1;1
2430;ॾ;1;1
2431;ॿ;1;1
2432;ঀ;0;0
2433;ঁ;0;1
2434;ং;0;1
2435;ঃ;0;1
2436;঄;0;0
2437;অ;1;1
2438;আ;1;1
2439;ই;1;1
2440;ঈ;1;1
2441;উ;1;1
2442;ঊ;1;1
2443;ঋ;1;1
2444;ঌ;1;1
2445;঍;0;0
2446;঎;0;0
2447;এ;1;1
2448;ঐ;1;1
2449;঑;0;0
2450;঒;0;0
2451;ও;1;1
2452;ঔ;1;1
2453;ক;1;1
2454;খ;1;1
2455;গ;1;1
2456;ঘ;1;1
2457;ঙ;1;1
2458;চ;1;1
2459;ছ;1;1
2460;জ;1;1
2461;ঝ;1;1
2462;ঞ;1;1
2463;ট;1;1
2464;ঠ;1;1
2465;ড;1;1
2466;ঢ;1;1
2467;ণ;1;1
2468;ত;1;1
2469;থ;1;1
2470;দ;1;1
2471;ধ;1;1
2472;ন;1;1
2473;঩;0;0
2474;প;1;1
2475;ফ;1;1
2476;ব;1;1
2477;ভ;1;1
2478;ম;1;1
2479;য;1;1
2480;র;1;1
2481;঱;0;0
2482;ল;1;1
2483;঳;0;0
2484;঴;0;0
2485;঵;0;0
2486;শ;1;1
2487;ষ;1;1
2488;স;1;1
2489;হ;1;1
2490;঺;0;0
2491;঻;0;0
2492;়;0;1
2493;ঽ;1;1
2494;া;0;1
2495;ি;0;1
2496;ী;0;1
2497;ু;0;1
2498;ূ;0;1
2499;ৃ;0;1
2500;ৄ;0;1
2501;৅;0;0
2502;৆;0;0
2503;ে;0;1
2504;ৈ;0;1
2505;৉;0;0
2506;৊;0;0
2507;ো;0;1
2508;ৌ;0;1
2509;্;0;1
2510;ৎ;1;1
2511;৏;0;0
2512;৐;0;0
2513;৑;0;0
2514;৒;0;0
2515;৓;0;0
2516;৔;0;0
2517;৕;0;0
2518;৖;0;0
2519;ৗ;0;1
2520;৘;0;0
2521;৙;0;0
2522;৚;0;0
2523;৛;0;0
2524;ড়;1;1
2525;ঢ়;1;1
2526;৞;0;0
2527;য়;1;1
2528;ৠ;1;1
2529;ৡ;1;1
2530;ৢ;0;1
2531;ৣ;0;1
2532;৤;0;0
2533;৥;0;0
2534;০;0;1
2535;১;0;1
2536;২;0;1
2537;৩;0;1
2538;৪;0;1
2539;৫;0;1
2540;৬;0;1
2541;৭;0;1
2542;৮;0;1
2543;৯;0;1
2544;ৰ;1;1
2545;ৱ;1;1
2546;৲;0;1
2547;৳;0;1
2548;৴;0;1
2549;৵;0;1
2550;৶;0;1
2551;৷;0;1
2552;৸;0;1
2553;৹;0;1
2554;৺;0;1
2555;৻;0;0
2556;ৼ;0;0
2557;৽;0;0
2558;৾;0;0
2559;৿;0;0
2560;਀;0;0
2561;ਁ;0;1
2562;ਂ;0;1
2563;ਃ;0;1
2564;਄;0;0
2565;ਅ;1;1
2566;ਆ;1;1
2567;ਇ;1;1
2568;ਈ;1;1
2569;ਉ;1;1
2570;ਊ;1;1
2571;਋;0;0
2572;਌;0;0
2573;਍;0;0
2574;਎;0;0
2575;ਏ;1;1
2576;ਐ;1;1
2577;਑;0;0
2578;਒;0;0
2579;ਓ;1;1
2580;ਔ;1;1
2581;ਕ;1;1
2582;ਖ;1;1
2583;ਗ;1;1
2584;ਘ;1;1
2585;ਙ;1;1
2586;ਚ;1;1
2587;ਛ;1;1
2588;ਜ;1;1
2589;ਝ;1;1
2590;ਞ;1;1
2591;ਟ;1;1
2592;ਠ;1;1
2593;ਡ;1;1
2594;ਢ;1;1
2595;ਣ;1;1
2596;ਤ;1;1
2597;ਥ;1;1
2598;ਦ;1;1
